Project_ID,Project_Name,Original_Principal_Amount,Cancelled_Amount,Undisbursed_Amount,Disbursed_Amount,Repaid_to_IBRD,Due_to_IBRD,Exchange_Adjustment,Borrower_Obligation,Sold_3rd_Party,Repaid_3rd_Party,Due_3rd_Party,Loans_Held
P089852,MX Aff. Housing & Urban Pov. Red. DPL II,200510000,0,0,200510000,200510000,0,0,0,0,0,0,0
P010556,PK: HIGHWAYS REHAB,100000000,0,0,100000000,61857151.8,38142848.2,2.24E-08,38142848.2,0,0,0,38142848.2
P093765,GAS SECT DEVT,325000000,0,0,325000000,325000000,0,0,0,0,0,0,0
P078993,SV- Excellence and Innov. in Sec. Edu.,85000000,85000000,0,0,0,0,0,0,0,0,0,0
P081436,BR-Bahia Poor Urban Areas Integrated Dev,49296000,0,0,49296000,40326268.48,8969731.52,0,8969731.52,0,0,0,8969731.52
P089826,PE Third Progr. Decentral. & Compet. DPL,150000000,0,0,150000000,150000000,0,0,0,0,0,0,0
P085593,MX (APL I) Tertiary Educ Student Ass,171000000,0,0,171000000,162414461.6,8585538.4,-5.59E-09,8585538.4,0,0,0,8585538.4
P088728,MX (APL1) School-Based Management Prog,240000000,0,0,240000000,240000000,0,0,0,0,0,0,0
P094146,SV Program. Broad Based Growth DPL II,100000000,100000000,0,0,0,0,0,0,0,0,0,0
P085593,MX (APL I) Tertiary Educ Student Ass,9000000,9000000,0,0,0,0,0,0,0,0,0,0
P088243,MA-FINANCIAL SECTOR DPL,200000000,0,0,205522997.7,111833987.9,93689009.71,-10715194.75,82973814.96,0,0,0,93689009.71
P086877,MA-Rural Water Supply and Sanitation,60000000,8633416.87,0,57277395.46,26979116.79,30298278.67,-6745252.83,23553025.84,0,0,0,30298278.67
P070448,AR Subnational Gov Public Sec Modernizat,40000000,2692504.99,0,37307495.01,37307495.01,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P070963,AR Rural Education Improvement Project,150000000,35657.7,0,149964342.3,149964342.3,0,0,0,0,0,0,0
P096594,ID Second Development Policy Loan,400000000,0,0,400000000,218280000,181720000,0,181720000,0,0,0,181720000
P070196,GA-Natural Res Mgmt DPL (FY06),15000000,0,0,17823128.85,14711767.63,3111361.22,-3111361.22,0,0,0,0,3111361.22
P094488,HIGHWAY 2,200000000,0,0,200000000,108419999.7,91580000.26,0,91580000.26,0,0,0,91580000.26
P077756,GT-Maternal & Infant Health & Nutrition,49000000,1400190.96,0,47599809.04,39634062.89,7965746.15,0,7965746.15,0,0,0,7965746.15
P065270,POST-ACC RUR SPPRT,88800000,2638644.03,0,97910850.13,84336479.83,13574370.3,-13574370.3,0,0,0,0,13574370.3
P091945,EG-El Tebbin Power,259600000,0,0,259600000,172072095.2,87527904.84,0,87527904.84,0,0,0,87527904.84
P091715,AGRIC ACQUIS COHESION,30140000,571877.2,0,34624683.68,30175541.64,4449142.04,-4449142.04,0,0,0,0,4449142.04
P088575,EC-(APL1) Health Insurance Strategy,90000000,90000000,0,0,0,0,0,0,0,0,0,0
P089926,AR Solid Waste Management Project,40000000,536193.09,0,39463806.91,39463806.91,7.45E-09,-7.45E-09,0,0,0,0,7.45E-09
P097159,MX Finance and Growth DPL I,501260000,0,0,501260000,476197000,25063000,0,25063000,0,0,0,25063000
P090884,RURAL TA (SIDEM APL #2),1500000,1496250,0,3883.26,4312.26,-429,429,0,0,0,0,-429
P085727,CO-(APL2) Disaster Vulnerability Reduct.,80000000,16544221.76,0,64186676.39,51834115.92,12352560.47,-1469298.21,10883262.26,0,0,0,12352560.47
P090116,PE Rural Electrification,50000000,1103396.07,0,48896603.93,48896603.93,0,0,0,0,0,0,0
P098299,MX Competitiveness DPL,300760000,0,0,300760000,285722000,15038000,0,15038000,0,0,0,15038000
P078894,PE Real Property Rights II,25000000,5927206.54,0,19072793.46,19072793.46,0,0,0,0,0,0,0
P055483,AR-Heads of Household Transition Project,350000000,0,0,350000000,350000000,0,0,0,0,0,0,0
P089677,MA-Public Admin. Dev. Policy Ln II,120000000,0,0,125758951,61362639.22,64396311.74,-10271762.47,54124549.27,0,0,0,64396311.74
P096605,DO Youth Development Project,25000000,2186412.05,0,22813587.95,18811808.26,4001779.69,2.33E-09,4001779.69,0,0,0,4001779.69
P090073,EG-Second Pollution Abatement,20000000,0,0,20000000,10794295.84,9205704.16,0,9205704.16,0,0,0,9205704.16
P082812,GA-Loc Infrastructure Dev SIL (FY06),25000000,1908080.15,0,24927976.58,19836108.31,5091868.27,-3605640.43,1486227.84,0,0,0,5091868.27
P094321,GT Support Rural Econ.Dev. Program,30000000,1508941.49,0,28491058.51,20560761.66,7930296.85,0,7930296.85,0,0,0,7930296.85
P087038,MX Environmental Services Project,45000000,0,0,45000000,45000000,7.45E-09,-7.45E-09,0,0,0,0,7.45E-09
P010556,PK: HIGHWAYS REHAB,65000000,0,0,65000000,39098325.02,25901674.98,0,25901674.98,0,0,0,25901674.98
P088543,BR MG Partnership for Development,170000000,0,0,170000000,128550345,41449655,0,41449655,0,0,0,41449655
P094007,MA-Rural Roads II,60000000,0,0,69360575,31419253,37941322,-9895396,28045926,0,0,0,37941322
P096962,PK Punjab-Irrigation Sector DPL,100000000,0,0,102755310,57818026.22,44937283.81,6918724.87,51856008.68,0,0,0,44937283.81
P083929,PK:Punjab Municipal Services Improvement,50000000,4473300.22,0,45526699.78,24681134.28,20845565.5,0,20845565.5,0,0,0,20845565.5
P098167,EC (APL1) Bono de Desarrollo Humano,60000000,60000000,0,0,0,0,0,0,0,0,0,0
P093491,AR APL2 Urban Flood Prev.&Drainage,70000000,1295970.99,0,68704029.01,64522518.75,4181510.26,-5.59E-09,4181510.26,0,0,0,4181510.26
P092990,BR - Road Transport Project,501250000,68009925.63,0,433240074.4,420190898.7,13049175.66,3.35E-08,13049175.66,0,0,0,13049175.66
P096214,ROAD MAINTENANCE & REHAB 3,180200000,2673792.7,0,193948722.6,167538255.3,26410467.25,-17558674.39,8851792.86,0,0,0,26410467.25
P060484,AR Basic Municipal Services Project,110000000,6771170.2,0,103228829.8,103228829.8,0,0,0,0,0,0,0
P095675,BR-2nd Progr. Sustn.& Equit Growth,601510000,451510000,0,150000000,118845000,31155000,0,31155000,0,0,0,31155000
P050875,BR Ceara Rural Poverty Reduction Project,37500000,0,0,37500000,29711249.81,7788750.19,0,7788750.19,0,0,0,7788750.19
P093384,CR -Mainstreaming Market-Based Instrumnt,30000000,0,0,30000000,28284161.84,1715838.16,0,1715838.16,0,0,0,1715838.16
P082822,TR Access to Fin for SMEs,60070000,0,0,70592556.25,57358500,13234056.25,-10237056.25,2997000,0,0,0,13234056.25
P082822,TR Access to Fin for SMEs,120140000,0,0,133624326.5,114461812,19162514.48,-13157354.44,6005160.04,0,0,0,19162514.48
P088877,EG- FINANCIAL SECTOR REFORM DPL,500000000,0,0,500000000,271050000,228950000,0,228950000,0,0,0,228950000
P075809,TN Higher Education Reform Support II,76000000,28688923.24,0,51494877.22,36684205.28,14810671.94,-6382269.14,8428402.8,0,0,0,14810671.94
P094063,NPS for Basic Education,200000000,0,0,200000000,100079999.8,99920000.24,0,99920000.24,0,0,0,99920000.24
P071052,TR- PPDPL,500000000,0,0,518620700,446725500,71895200,-71895200.17,-0.17,0,0,0,71895200
P075464,PH-NP Support for HNP,110000000,5281994.33,0,104718005.7,52400890.2,52317115.47,0,52317115.47,0,0,0,52317115.47
P093470,EG-MORTGAGE FINANCE,37100000,0,0,39057934.54,12957313,26100621.54,-20723736.53,5376885.01,0,0,0,26100621.54
P099811,TN-Tunis West Sewerage,66800000,10636709.83,0,61195513.21,42528498.32,18667014.89,-6862029.92,11804984.97,0,0,0,18667014.89
P099585,AR-Cordoba-Road Infrastructure,75000000,186927.15,0,74813072.85,74813072.85,1.49E-08,-1.49E-08,0,0,0,0,1.49E-08
P050881,BR BR-PIAUI RURAL POVERTY REDUCTION,22500000,13398.62,0,22486601.38,17816134.51,4670466.87,2.79E-09,4670466.87,0,0,0,4670466.87
P094097,CO- 3rd Prog.Labor and Social Sector,200000000,0,0,200000000,200000000,0,0,0,0,0,0,0
P095555,EC (APL2) PRAGUAS II,48000000,40499134.58,0,7500865.42,7500865.42,0,0,0,0,0,0,0
P087831,EC-Inclusion and Quality Education,43000000,43000000,0,0,0,0,0,0,0,0,0,0
P007077,EC-RURAL ROADS,20000000,20000000,0,0,0,0,0,0,0,0,0,0
P044140,CO CARTAGENA WTR SUPPLY & SEWERAGE ENV.,74380000,0,0,74484038.56,80559533.21,-6075494.65,6075494.65,0,0,0,0,-6075494.65
P006891,CO ANTIOQUIA EDUCATION,28546070.88,0,0,28488176.04,33531600.14,-5043424.1,5043424.1,0,0,0,0,-5043424.1
P082026,PY Road Maintenance,74000000,2474011.39,0,71525988.61,33009448.79,38516539.82,0,38516539.82,0,0,0,38516539.82
P094897,GT Second Broad-Based Growth DPL,100000000,0,0,100000000,66720000,33280000,0,33280000,0,0,0,33280000
P098376,PA Dev Policy Loan (FY07),60000000,0,0,60000000,46950000,13050000,0,13050000,0,0,0,13050000
P095515,AR (APL2) Prov Maternal-Child Health,300000000,0,0,300000000,269246593.9,30753406.14,-4.47E-08,30753406.14,0,0,0,30753406.14
P093767,TRADE & TRANS INTEG,75300000,0,0,76602849.77,60863649.9,15739199.87,-7409694.68,8329505.19,0,0,0,15739199.87
P095460,BR-Bahia Integr.Hway Mngmt.,100000000,0,0,100000000,74822237.08,25177762.92,0,25177762.92,0,0,0,25177762.92
P090993,AR-Essential Public Health Functions,220000000,121267,0,219878733,197811215.4,22067517.6,0,22067517.6,0,0,0,22067517.6
P095213,CO 2nd Business Product and Efficiency,300000000,0,0,300000000,270000000,30000000,0,30000000,0,0,0,30000000
P082651,BR APL 1 Para Integrated Rural Dev,60000000,24890382.56,0,35109617.44,25622545.36,9487072.08,0,9487072.08,0,0,0,9487072.08
P100026,MA-National Initiative for Human Dev.,100000000,0,0,110510550,72748359.92,37762190.08,-16442658.95,21319531.13,0,0,0,37762190.08
P101570,MU-Development Policy DPL (FY07),30000000,0,0,29797859.96,27371306.42,2426553.54,793718.66,3220272.2,0,0,0,2426553.54
P087106,GT (APL2)LAND ADMINISTRATION,62300000,12530562.6,0,49769437.4,38670154.97,11099282.43,0,11099282.43,0,0,0,11099282.43
P100327,Indonesia-Third Development Policy Loan,530000000,0,0,530000000,250584000,279416000,0,279416000,0,0,0,279416000
P101335,PE Prg Fiscal Mgmt & Competitiveness DPL,200000000,0,0,200000000,200000000,0,0,0,0,0,0,0
P038895,BR FED.WTR MGT,50000000,24225004.54,0,25774995.46,25774995.46,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P074543,UY FOOT & MOUTH DISEASE - ERL,6500000,1766615.47,0,4733384.53,4260046.14,473338.39,-5.82E-10,473338.39,0,0,0,473338.39
P070958,JO - Regional & Local Development,20000000,298574.03,0,19701425.97,14314078.88,5387347.09,0,5387347.09,0,0,0,5387347.09
P095570,PE Decentralized Rural Transport Project,50000000,53970.62,0,49946029.38,49946029.38,0,0,0,0,0,0,0
P100706,PH- Development Policy Loan - DPL I,250000000,0,0,250000000,125100000,124900000,0,124900000,0,0,0,124900000
P006010,AR PROV AG DEVT I,37000000,0,0,37000000,31450000.34,5549999.66,0,5549999.66,0,0,0,5549999.66
P081823,"JO - Cultural Heritage, Tourism & Urban",56000000,5218292.89,0,50781707.11,37797186,12984521.11,0,12984521.11,0,0,0,12984521.11
P083742,ID-Farmer Empower. Agric.Tech.&Info,32800000,7070120.38,0,25729879.62,12147052.8,13582826.82,0,13582826.82,0,0,0,13582826.82
P089793,BR State Pension Reform TAL II,5000000,286676.44,0,4713323.56,3528047.55,1185276.01,-6.98E-10,1185276.01,0,0,0,1185276.01
P099051,AR- SANTA FE ROAD Infrastructure,126700000,0,0,126700000,113991272.4,12708727.58,0,12708727.58,0,0,0,12708727.58
P089898,GT (CRL1) Education Quality and Sec. Edu,80000000,1742.33,0,79998257.67,62831657.74,17166599.93,0,17166599.93,0,0,0,17166599.93
P101964,Support for Tax Administration  Reform,11000000,4296687.96,0,6703312.04,3354337.56,3348974.48,0,3348974.48,0,0,0,3348974.48
P095012,TN-Sustainable Municipal Solid Waste Mgt,22000000,2846270.44,0,20705633.02,12317474.84,8388158.18,-3396962.24,4991195.94,0,0,0,8388158.18
P089443,CO Social Safety Net Project,104800000,0,0,104800000,104800000,0,0,0,0,0,0,0
P096965,La Guajira Water and Sanit.,90000000,18558914.84,0,71441085.16,50979994.77,20461090.39,0,20461090.39,0,0,0,20461090.39
P100582,REAL ESTATE REG.,30000000,907044.08,0,29092955.92,12325199.62,16767756.3,0,16767756.3,0,0,0,16767756.3
P086768,ODRA RIVER BASIN FLOOD PROT,184000000,0,8802190.55,167540110.3,129785676.3,37754434.03,-14091419.73,23663014.3,0,0,0,46556624.58
P089011,BR Municipal APL1: Uberaba,17270000,1238237.3,0,16031762.7,11374888.13,4656874.57,0,4656874.57,0,0,0,4656874.57
P087152,MX (CRL1)Savings & Rurl Finance(BANSEFI),29000000,0,0,29000000,24650000.17,4349999.83,0,4349999.83,0,0,0,4349999.83
P064918,PA Rural Productivity (former 2nd Rur Po,39400000,848661.89,0,38551338.11,34349993.56,4201344.55,2.79E-09,4201344.55,0,0,0,4201344.55
P084967,PH Mindanao Rural Dev. Project - Phase 2,83752000,4099857.1,0,79652142.9,39861562.01,39790580.89,0,39790580.89,0,0,0,39790580.89
P098548,PDPL 2,30000000,0,0,34131005,19606458.26,14524546.74,-6393529.9,8131016.84,0,0,0,14524546.74
P039584,AR B.A.URB.TSP,100000000,4686403.79,0,95313596.21,81250877.47,14062718.74,0,14062718.74,0,0,0,14062718.74
P079165,PE Sierra Rural Development Project,20000000,166205.56,0,19833794.44,19833794.44,0,0,0,0,0,0,0
P095840,MA-Water Sector DPL,100000000,0,0,105792270,57841009.41,47951260.59,-14846542.44,33104718.15,0,0,0,47951260.59
P095520,UY Promoting Innovation to Enhance Compe,26000000,0,0,26000000,21783918.83,4216081.17,0,4216081.17,0,0,0,4216081.17
P055844,PA Public Policy Reform TA Project,6000000,2314159.34,0,3685840.66,3685840.66,-4.66E-10,4.66E-10,0,0,0,0,-4.66E-10
P086875,NA-Education & Training DPL (FY07),7500000,0,0,7496133.64,7869048.91,-372915.27,372915.27,0,0,0,0,-372915.27
P099618,MA-Energy Sector DPL,100000000,0,0,104126250,56448283.9,47677966.1,-15094582.1,32583384,0,0,0,47677966.1
P101170,AR 2nd State Modernization,20000000,1607164.52,0,18392835.48,15553971.22,2838864.26,1.86E-09,2838864.26,0,0,0,2838864.26
P094341,PAL 2,197400000,65800000,0,154285000,100797250,53487750,-35505750,17982000,0,0,0,53487750
P097604,UY Institutions Building TAL,12100000,0,0,11833297.76,9947300.04,1885997.72,0,1885997.72,0,0,0,1885997.72
P083927,UY First Prog. Reform Implement. DPL,100000000,0,0,188509097.9,139633813.5,48875284.44,-48875284.44,0,0,0,0,48875284.44
P098948,INLAND WATERS PROJECT,133410000,10625680.16,0,124245942.3,89016689.27,35229253.02,-14670474.38,20558778.64,0,0,0,35229253.02
P102333,Punjab Irrig DPL II,100000000,0,0,100000000,45870000,54130000,0,54130000,0,0,0,54130000
P101086,PE-Results and Accountability (REACT)DPL,150000000,0,0,150000000,112500000,37500000,0,37500000,0,0,0,37500000
P095877,CO 2nd Sustainable Dev DPL,200000000,0,0,200000000,150000000,50000000,0,50000000,0,0,0,50000000
P082466,CO Integrated Mass Transit Systems,207000000,187373.51,0,206812626.5,206812626.5,0,0,0,0,0,0,0
P102931,CL-TAL Min of Public Works,11700000,3454930.86,0,8245069.14,6884142.62,1360926.52,0,1360926.52,0,0,0,1360926.52
P100854,CL- Ministry of Public Works DPL,30000000,0,0,30000000,25500000,4500000,0,4500000,0,0,0,4500000
P096213,NAT'L WATER SUPPLY & SAN,230000000,22554527.15,0,207445472.9,79235162.31,128210310.5,0,128210310.5,0,0,0,128210310.5
P096285,CN-MSE Finance,100000000,5000000,0,95000000,64438500,30561500,0,30561500,0,0,0,30561500
P082822,TR Access to Fin for SMEs,66700000,0,0,77393750,50644250,26749500,-17758500,8991000,0,0,0,26749500
P075207,TRNSPT REHAB (SERBIA),50000000,1418017.7,0,47393929.88,29909087.64,17484842.24,-4808544.34,12676297.9,0,0,0,17484842.24
P092999,BOR REG DEVT,33000000,23204105.24,0,9712844.85,6046582.89,3666261.96,-1123232.57,2543029.39,0,0,0,3666261.96
P094212,TRANS AG REFORM,17000000,6151340.44,0,10688895.85,6703542.14,3985353.71,-1185339.38,2800014.33,0,0,0,3985353.71
P075343,ENERGY EFF,18000000,0,0,17643677.18,11158992.9,6484684.28,-1797675.91,4687008.37,0,0,0,6484684.28
P087964,IRRIG/DRAINAGE REHAB (SERBIA),49370000,3859559.91,0,45392558.62,28124633.65,17267924.97,-5049862.37,12218062.6,0,0,0,17267924.97
P087970,West Delta Water Conserv. & Irrig. Rehab,145000000,145000000,0,0,0,0,0,0,0,0,0,0
P074181,CEDPL,500000000,0,0,506359780,438960230,67399550,-67399550,0,0,0,0,67399550
P096174,PH-Nat'l Prog Supt for ENV & NRMP,50000000,145.79,0,49999854.21,22934933.01,27064921.2,0,27064921.2,0,0,0,27064921.2
P102778,REVENUE ADMIN MODERN (RAMP),68000000,52406191.3,0,15778017.35,11458075.76,4319941.59,-2211809.9,2108131.69,0,0,0,4319941.59
P105288,AR APL2 Buenos Aires Infrastructure,270000000,5900000,0,264100000,212294972.6,51805027.37,8.20E-08,51805027.37,0,0,0,51805027.37
P095569,AR APL2 National Highway Asset Mgt,400000000,0,0,400000000,318278065.1,81721934.89,0,81721934.89,0,0,0,81721934.89
P095514,AR Lifelong Learning Project,200000000,0,0,200000000,169510784.3,30489215.72,0,30489215.72,0,0,0,30489215.72
P101432,UY APL2 OSE,50000000,0,0,50897940.29,39692755.01,11205185.28,-6097823.27,5107362.01,0,0,0,11205185.28
P097104,ID-BERMUTU,24500000,6439922.11,0,18060077.89,7823369.98,10236707.91,0,10236707.91,0,0,0,10236707.91
P082419,PA Water&Sanitation in Low-Income Comm.,32000000,5033951.98,0,26966048.02,22105150.4,4860897.62,0,4860897.62,0,0,0,4860897.62
P006041,AR SMALL FARMER DV.,45000000,232357.29,0,44767642.71,35814114.4,8953528.31,0,8953528.31,0,0,0,8953528.31
P098328,PA Social Protection project,24000000,769399.17,0,23230600.83,17842183.63,5388417.2,-7.45E-09,5388417.2,0,0,0,5388417.2
P094288,LB - Reform Implementation DPL,100000000,0,0,100000000,85000000,15000000,0,15000000,0,0,0,15000000
P090010,DO Social Protection Investment Project,19400000,20391.46,0,19379608.54,13238697.58,6140910.96,0,6140910.96,0,0,0,6140910.96
P101311,GT DPL III,100000000,0,0,100000000,63940000,36060000,0,36060000,0,0,0,36060000
P052021,PA BASIC EDUCATION II,5000000,1750973.54,0,3249026.46,3249026.46,4.66E-10,-4.66E-10,0,0,0,0,4.66E-10
P104567,CO-Second Rural Productive Partnerships,30000000,0,0,30000000,20979653.67,9020346.33,0,9020346.33,0,0,0,9020346.33
P103441,CL Public Expenditure Management II,24800000,0,0,24800000,24800000,0,0,0,0,0,0,0
P050716,UY Non Comm. Disease Prevention,25300000,6051436.83,0,19248563.17,16145515.67,3103047.5,-1.86E-09,3103047.5,0,0,0,3103047.5
P071115,TN-Export Development II,6000000,2853742.96,0,3219255.1,1925700.65,1293554.45,-458287.08,835267.37,0,0,0,1293554.45
P089929,BR RGN State Integrated Water Res Mgmt,35900000,10056640.11,0,25843359.89,18436235.04,7407124.85,0,7407124.85,0,0,0,7407124.85
P066170,BR-RGN Rural Poverty Reduction,22500000,509735.9,0,21990264.1,16091975.21,5898288.89,0,5898288.89,0,0,0,5898288.89
P094229,EG-ALEXANDRIA DEVELOPMENT,100000000,100000000,0,0,0,0,0,0,0,0,0,0
P101342,MX Affordable Housing DPL III,200510000,0,0,200510000,160408000,40102000,0,40102000,0,0,0,40102000
P052608,CO- Antioquia Secondary Education Projec,20000000,123022.62,0,19876977.38,13111836.92,6765140.46,0,6765140.46,0,0,0,6765140.46
P105710,PA 1st Competitive & PubFinancMgmt DPL,75000000,0,0,75000000,51645000,23355000,0,23355000,0,0,0,23355000
P107163,ID-Infrastructure DPL (IDPL),200000000,0,0,200000000,80940000,119060000,0,119060000,0,0,0,119060000
P105637,Fourth Development Policy Loan,600000000,0,0,600000000,242820000,357180000,0,357180000,0,0,0,357180000
P094784,EC Chimborazo Dev Invest Proj (PIDD),15300000,262045.13,0,15037954.87,8376230.53,6661724.34,0,6661724.34,0,0,0,6661724.34
P089013,BR Municipal APL: Recife,32760000,13150442.96,0,19609557.04,12207802.8,7401754.24,0,7401754.24,0,0,0,7401754.24
P085539,CR (CRL)City-Port Integrated Infra.,72500000,65131136.79,0,7368863.21,5809271.05,1559592.16,-9.31E-10,1559592.16,0,0,0,1559592.16
P094199,BR-(APL) RS (Pelotas) Integr. Mun. Dev.,18900000,0,0,18900000,13370888.14,5529111.86,0,5529111.86,0,0,0,5529111.86
P070108,MX Savings & Credit Sector Strengthening,21000000,8006102.83,0,12993897.17,10395117.76,2598779.41,-1.86E-09,2598779.41,0,0,0,2598779.41
P088996,MX (CRL2) Integrated Energy Services,15000000,3049109.98,0,11950890.02,8916639,3034251.02,0,3034251.02,0,0,0,3034251.02
P095392,EG-Natural Gas Connections Project,75000000,1545627.12,0,73454372.88,30630473.9,42823898.98,0,42823898.98,0,0,0,42823898.98
P088799,PY PRODERS - Sust. Agric. & Rur Dev. Prj,37500000,0,0,37500000,15369104.15,22130895.85,0,22130895.85,0,0,0,22130895.85
P096921,ID - National UPP (PNPM UPP),52680000,714760.2,0,51965239.8,3871410.36,48093829.44,0,48093829.44,0,0,0,48093829.44
P105002,National Program for Community Empower,41190000,0,0,41190000,3068655,38121345,0,38121345,0,0,0,38121345
P106038,BR Sao Paulo Trains and Signalling,550000000,0,0,550000000,214775389.7,335224610.3,0,335224610.3,0,0,0,335224610.3
P006887,CO POWER MARKET DEVELOP. & ENERGY (TA),0,0,0,69120000,69120000,0,0,0,0,0,0,0
P043421,BR RJ M.TRANSIT PRJ.,44000000,0,0,44000000,35200000,8800000,0,8800000,0,0,0,8800000
P083108,RAIL TRADE & TRNSPT FACIL,450000000,119756499.6,0,330243500.4,65769774.81,264473725.6,0,264473725.6,0,0,0,264473725.6
P096823,LOCAL SERVICES DELIVERY,46400000,233889.35,0,42159311.36,29112495.87,13046815.49,-4922405.37,8124410.12,0,0,0,13046815.49
P099112,CN-Anhui Highway Rehab & Improvement,200000000,0,0,200000000,45380000,154620000,0,154620000,0,0,0,154620000
P094311,EG INTEGRATED SANITATION & SEWERAGE INFR,120000000,20445028.86,0,99554971.14,25526149.13,74028822.01,0,74028822.01,0,0,0,74028822.01
P083997,BR (MST) AltoSolimoes Bsc Srvcs and Sust,24250000,95216.23,0,24154783.77,15102572.13,9052211.64,0,9052211.64,0,0,0,9052211.64
P082914,EG-AIRPORTS DEVELOPMENT PROJECT,40000000,66219.24,0,39933780.76,11980134.15,27953646.61,0,27953646.61,0,0,0,27953646.61
P105164,CO-(APL)Second Student Loan Support Proj,300000000,0,0,305417393.7,42212809.95,263204583.8,-132297238.2,130907345.6,0,0,0,263204583.8
P094488,HIGHWAY 2,300000000,7777465.79,0,292222534.2,153502648.1,138719886.1,0,138719886.1,0,0,0,138719886.1
P087224,CN-Han River Urban Environment,84000000,14052454.65,0,69947545.35,23546241.92,46401303.43,0,46401303.43,0,0,0,46401303.43
P109961,NAT'L WATER SUPPLY & SAN II,230000000,0,0,230000000,117334557,112665443,0,112665443,0,0,0,112665443
P100806,AR Sustainable Natural Res Mgt,60000000,10876915.26,0,49123084.74,13551118.24,35571966.5,0,35571966.5,0,0,0,35571966.5
P069269,PY Pilot Community Development Project,9000000,9000000,0,0,0,0,0,0,0,0,0,0
P066175,GT INTEGRATED FINANCIAL MNGT III -TA,20000000,5283900.35,0,14716099.65,3567182.48,11148917.17,0,11148917.17,0,0,0,11148917.17
P088966,BR Municipal APL3: Teresina,31130000,836.06,0,31129163.94,11283673.71,19845490.23,0,19845490.23,0,0,0,19845490.23
P099224,CN-Liaoning Med. Cities (LMC)  III,191000000,25995884.19,0,165004115.8,41213688.37,123790427.4,0,123790427.4,0,0,0,123790427.4
P095759,MA-Public Admin. Reform III,100000000,0,0,96180669.75,17475284.97,78705384.78,-17386764.78,61318620,0,0,0,78705384.78
P094551,EG-FINANCIAL SECTOR DPL II,500000000,0,0,500000000,150000000,350000000,0,350000000,0,0,0,350000000
P084874,CN- Energy Efficiency Financing,100000000,0,0,100000000,28968006,71031994,0,71031994,0,0,0,71031994
P084874,CN- Energy Efficiency Financing,100000000,0,0,100000000,0,100000000,0,100000000,0,0,0,100000000
P093882,CN-Shandong Flue Gas Desulfurization,50000000,49875000,0,125000,125000,0,0,0,0,0,0,0
P107840,REGIONAL AND LOCAL RDS PROG SUPPORT PROJ,105200000,1315119.7,0,91527035.01,38778252.48,52748782.53,-9682099.5,43066683.03,0,0,0,52748782.53
P101296,PDPL 3,25000000,0,0,21075097.31,12290691.73,8784405.58,-1286930.74,7497474.84,0,0,0,8784405.58
P105029,CO 3rd Business Prod & Efficiency DDO,550000000,0,0,550000000,83325000,466675000,0,466675000,0,0,0,466675000
P110849,MX Climate Change DPL/DDO,501250000,0,0,501250000,501250000,0,0,0,0,0,0,0
P051696,BR SAO PAULO METRO LINE 4 PROJECT,95000000,0,0,95000000,38000000.16,56999999.84,0,56999999.84,0,0,0,56999999.84
P106284,Land Regis & Cadastre Modernization Proj,203000000,15037037.04,0,164602897,20017788.44,144585108.6,-15817233.59,128767875,0,0,0,144585108.6
P096858,TR EFIL IV,300000000,1510.18,0,288981536.7,69418089.31,219563447.4,-14807599.07,204755848.3,0,0,0,219563447.4
P096858,TR EFIL IV,300000000,0,0,274313188.5,76179500.29,198133688.3,-6281178.9,191852509.4,0,0,0,198133688.3
P082908,CO (APL2) Rural Education APL II,40000000,2605050.26,0,37394949.74,0,37394949.74,0,37394949.74,0,0,0,37394949.74
P096925,CN- Bengbu Integrated Environment Improv,100000000,53585.04,0,99946414.96,21288586.33,78657828.63,0,78657828.63,0,0,0,78657828.63
P091949,CN-Gansu Cultural & Natural Heritage,38400000,3384373.84,0,35015626.16,14881220.08,20134406.08,0,20134406.08,0,0,0,20134406.08
P095626,BR (APL2)Family Health Extension 2nd APL,83450000,48704527.28,0,34745472.72,10870770.53,23874702.19,0,23874702.19,0,0,0,23874702.19
P109932,DO Emergency Recovery & Disaster Mgmt,80000000,53016.29,0,79946983.71,23885643.44,56061340.27,0,56061340.27,0,0,0,56061340.27
P101324,BR-Second Minas Gerais Dev't PArtnership,976000000,1119873.04,0,974880127,269947753,704932374,0,704932374,0,0,0,704932374
P104985,ARP I-CONTAM'D SITES REHAB,74500000,74500000,0,0,0,0,0,0,0,0,0,0
P110679,ARP II-INTEGRAT'D SOLID WASTE MGT,29500000,0,0,29500000,29500000,0,0,0,0,0,0,0
P110682,ARP III-LG-SCALE OIL POLL LAND CLEAN,60000000,60000000,0,0,0,0,0,0,0,0,0,0
P084437,CN-Rural Health,50000000,96975.91,0,49903024.09,21543015.35,28360008.74,0,28360008.74,0,0,0,28360008.74
P079935,PH- Natl Rds Improv. & Mgt Ph.2,232000000,45562608.7,0,186437391.3,37250190.6,149187200.7,0,149187200.7,0,0,0,149187200.7
P088837,PPDPL 2,400000000,0,0,402203920,0,402203920,-96030400,306173520,0,0,0,402203920
P095673,JM Early Childhood Develop Proj -- SWAP,15000000,68669.43,0,14931330.57,4419738.09,10511592.48,0,10511592.48,0,0,0,10511592.48
P105024,JM Social Protection,40000000,0,0,40000000,11946628.1,28053371.9,0,28053371.9,0,0,0,28053371.9
